record_id,date,zone_id,zone_name,total_waste_kg,organic_waste_kg,plastic_waste_kg,paper_waste_kg,metal_waste_kg,glass_waste_kg,other_waste_kg,number_of_active_bins,average_bin_fill_percentage,overflow_count,collection_count,population_density,commercial_density,market_activity_level,holiday_flag,festival_flag,event_activity_level,rainfall_mm,temperature_c,avg_daily_generation_kg_14d,split
AMD-ZW-001165,2025-10-06,AMD-Z-10,Motera,2014.63,1082.96,349.73,238.48,36.41,48.43,258.62,17,41.24,0,15,21300,52,1.74,0,1,3,0.0,32.6,1900.58,train
AMD-ZW-001166,2025-10-06,AMD-Z-11,Maninagar,14150.8,10086.41,1222.89,1205.1,190.21,203.15,1243.05,23,57.55,8,35,35200,82,4.45,0,1,2,0.0,32.6,16621.84,train
AMD-ZW-001167,2025-10-06,AMD-Z-12,Paldi,2031.94,1113.5,301.98,197.74,33.38,59.94,325.39,17,48.15,1,18,26400,56,1.88,0,1,2,0.0,32.6,2146.35,train
AMD-ZW-001168,2025-10-06,AMD-Z-13,Vasna,2425.24,1181.88,380.22,306.91,62.22,88.85,405.16,17,49.71,1,18,29100,48,1.69,0,1,2,0.0,32.6,2610.54,train
AMD-ZW-001169,2025-10-06,AMD-Z-14,Shahibaug,6080.45,2520.33,1340.14,980.46,222.22,323.51,693.79,16,46.16,0,20,27300,62,2.47,0,1,2,0.0,32.6,6183.25,train
AMD-ZW-001170,2025-10-06,AMD-Z-15,Naranpura,1829.19,1056.49,252.72,198.06,23.24,49.34,249.32,17,46.66,1,17,28900,58,1.79,0,1,2,0.0,32.6,1889.57,train
AMD-ZW-001171,2025-10-06,AMD-Z-16,Memnagar,1975.54,1298.82,214.19,147.71,24.9,38.17,251.75,16,49.3,3,15,25600,54,1.83,0,1,2,0.0,32.6,1961.38,train
AMD-ZW-001172,2025-10-06,AMD-Z-17,Isanpur,2264.48,1422.57,297.41,195.6,50.55,44.95,253.4,16,45.47,2,18,31400,46,1.81,0,1,2,0.0,32.6,2299.58,train
AMD-ZW-001173,2025-10-06,AMD-Z-18,Nikol,2842.8,1530.19,406.61,354.36,56.42,64.66,430.55,18,44.32,1,18,33800,50,1.9,0,1,2,0.0,32.6,3153.51,train
AMD-ZW-001174,2025-10-06,AMD-Z-19,Vastral,1878.64,1095.1,261.35,180.42,36.39,47.9,257.48,17,42.26,1,17,32600,48,1.75,0,1,2,0.0,32.6,2104.27,train
AMD-ZW-001175,2025-10-06,AMD-Z-20,Naroda,10690.89,1569.46,3069.91,2115.42,1292.03,580.68,2063.39,20,48.08,2,32,30200,68,2.4,0,1,2,0.0,32.6,9807.89,train
AMD-ZW-001176,2025-10-06,AMD-Z-21,Odhav,17988.67,2783.24,4713.28,3818.34,2276.45,1385.3,3012.07,18,68.72,12,23,28700,64,2.03,0,1,2,0.0,32.6,8310.39,train
AMD-ZW-001177,2025-10-06,AMD-Z-22,Vatva,7319.27,1384.48,1773.97,1530.95,783.4,513.47,1333.0,19,44.81,1,24,29500,66,2.07,0,1,2,0.0,32.6,6184.24,train
AMD-ZW-001178,2025-10-06,AMD-Z-23,Ranip,2114.06,1459.31,233.5,141.06,15.45,63.22,201.52,16,42.49,0,16,27800,50,1.75,0,1,2,0.0,32.6,2321.05,train
AMD-ZW-001179,2025-10-06,AMD-Z-24,Sabarmati,1667.14,1055.52,215.25,145.88,34.55,27.89,188.05,16,40.19,0,12,26100,54,1.89,0,1,2,0.0,32.6,1824.03,train
AMD-ZW-001180,2025-10-06,AMD-Z-25,Ellis Bridge,7615.65,1653.76,1991.12,2605.75,251.72,433.29,680.02,16,56.31,3,21,24900,82,3.16,0,1,2,0.0,32.6,7520.08,train
AMD-ZW-001181,2025-10-06,AMD-Z-26,Ashram Road,10237.22,1732.43,2872.35,3265.38,595.56,553.36,1218.13,18,63.45,5,25,23400,90,3.01,0,1,2,0.0,32.6,9579.99,train
AMD-ZW-001182,2025-10-06,AMD-Z-27,CG Road,9176.01,2858.09,2033.46,2332.02,538.7,648.84,764.9,20,54.92,2,25,22800,94,3.09,0,1,2,0.0,32.6,8962.2,train
AMD-ZW-001183,2025-10-06,AMD-Z-28,Relief Road,12432.65,8420.77,1270.32,1128.67,206.25,343.39,1063.25,22,58.28,8,34,37600,90,4.3,0,1,2,0.0,32.6,15304.89,train
AMD-ZW-001184,2025-10-06,AMD-Z-29,Shahpur,11990.65,9050.98,1195.88,579.45,136.69,128.62,899.03,17,56.68,6,27,34800,74,4.35,0,1,2,0.0,32.6,13507.13,train
AMD-ZW-001185,2025-10-06,AMD-Z-30,Jamalpur,17581.02,13007.45,1782.28,987.33,125.69,240.94,1437.33,21,59.78,13,34,36900,86,4.39,0,1,2,0.0,32.6,19965.67,train
AMD-ZW-001186,2025-10-06,AMD-Z-31,Dariyapur,12506.97,9110.34,1310.81,849.12,129.29,213.01,894.41,16,58.32,5,25,35100,70,4.41,0,1,2,0.0,32.6,14711.6,train
AMD-ZW-001187,2025-10-06,AMD-Z-32,Saraspur,5976.85,506.87,1686.65,1372.65,855.37,628.0,927.31,16,38.21,0,19,31200,60,1.94,0,1,2,0.0,32.6,5276.81,train
AMD-ZW-001188,2025-10-06,AMD-Z-33,Wadaj,2188.69,1209.78,328.91,227.83,54.46,94.91,272.79,16,43.83,0,16,28300,52,1.75,0,1,2,0.0,32.6,2332.09,train
AMD-ZW-001189,2025-10-07,AMD-Z-01,Navrangpura,7033.34,2027.07,1667.5,1933.21,339.5,438.77,627.29,23,58.48,4,28,28500,88,2.68,0,0,0,0.0,32.3,7792.74,train
AMD-ZW-001190,2025-10-07,AMD-Z-02,Vastrapur,4194.85,1350.61,875.02,903.64,124.34,252.8,688.43,21,44.04,2,21,24200,72,2.0,0,0,0,0.0,32.3,5107.89,train
AMD-ZW-001191,2025-10-07,AMD-Z-03,Satellite,8688.67,1395.55,2581.08,2749.42,417.18,684.9,860.54,23,56.12,5,31,26800,80,2.72,0,0,0,0.0,32.3,9520.44,train
AMD-ZW-001192,2025-10-07,AMD-Z-04,Bodakdev,6529.36,1901.52,1495.78,1615.96,347.49,369.41,799.2,19,56.95,4,29,21900,76,2.74,0,0,0,0.0,32.3,7052.37,train
AMD-ZW-001193,2025-10-07,AMD-Z-05,Prahlad Nagar,5022.67,1151.72,1219.34,1672.36,176.56,336.46,466.23,19,57.24,4,22,23100,84,2.71,0,0,0,0.0,32.3,5726.2,train
AMD-ZW-001194,2025-10-07,AMD-Z-06,Thaltej,1004.7,647.45,112.89,75.66,20.74,27.19,120.76,18,35.49,1,17,20400,58,1.47,0,0,0,0.0,32.3,1367.85,train
AMD-ZW-001195,2025-10-07,AMD-Z-07,Bopal,1402.52,674.24,216.09,206.32,38.34,40.46,227.07,17,37.68,0,20,17600,44,1.43,0,0,0,0.0,32.3,1688.69,train
AMD-ZW-001196,2025-10-07,AMD-Z-08,Gota,1814.27,1022.64,280.24,163.61,46.14,38.4,263.24,17,43.75,1,19,19800,46,1.43,0,0,0,0.0,32.3,2132.23,train
AMD-ZW-001197,2025-10-07,AMD-Z-09,Chandkheda,1631.68,801.84,291.33,176.13,47.09,82.56,232.73,18,35.37,0,16,22700,48,1.5,0,0,0,0.0,32.3,1966.61,train
AMD-ZW-001198,2025-10-07,AMD-Z-10,Motera,1609.78,907.29,249.16,120.55,46.81,35.2,250.77,17,41.1,0,15,21300,52,1.28,0,0,0,0.0,32.3,1917.94,train
AMD-ZW-001199,2025-10-07,AMD-Z-11,Maninagar,11304.17,8082.53,1176.97,663.35,223.76,297.16,860.42,23,48.52,4,34,35200,82,4.17,0,0,0,0.0,32.3,16632.38,train
AMD-ZW-001200,2025-10-07,AMD-Z-12,Paldi,1731.84,936.95,257.6,185.11,39.79,67.12,245.27,17,38.15,0,13,26400,56,1.47,0,0,0,0.0,32.3,2155.89,train
AMD-ZW-001201,2025-10-07,AMD-Z-13,Vasna,2213.66,1077.41,394.74,260.19,52.28,80.98,348.07,17,44.98,1,18,29100,48,1.34,0,0,0,0.0,32.3,2619.49,train
AMD-ZW-001202,2025-10-07,AMD-Z-14,Shahibaug,5361.04,2422.85,1001.11,852.18,196.28,223.67,664.94,16,45.29,1,19,27300,62,1.98,0,0,0,0.0,32.3,6192.77,train
AMD-ZW-001203,2025-10-07,AMD-Z-15,Naranpura,1522.61,879.9,205.93,141.06,29.38,49.49,216.86,17,42.62,1,17,28900,58,1.43,0,0,0,0.0,32.3,1899.92,train
AMD-ZW-001204,2025-10-07,AMD-Z-16,Memnagar,2235.59,1559.09,187.26,176.35,30.85,61.78,220.26,16,49.66,3,15,25600,54,1.41,0,0,0,0.0,32.3,1978.68,train
AMD-ZW-001205,2025-10-07,AMD-Z-17,Isanpur,2006.39,1338.53,205.05,146.18,25.98,33.42,257.23,16,43.18,2,16,31400,46,1.5,0,0,0,0.0,32.3,2308.61,train
AMD-ZW-001206,2025-10-07,AMD-Z-18,Nikol,2701.98,1413.14,421.32,251.81,66.43,66.73,482.53,18,43.65,0,18,33800,50,1.42,0,0,0,0.0,32.3,3150.51,train
AMD-ZW-001207,2025-10-07,AMD-Z-19,Vastral,1708.62,1085.03,213.84,129.35,25.29,49.6,205.51,17,43.85,1,17,32600,48,1.32,0,0,0,0.0,32.3,2109.0,train
AMD-ZW-001208,2025-10-07,AMD-Z-20,Naroda,10734.82,1588.37,2525.27,2197.97,1720.33,904.72,1798.16,20,55.9,5,33,30200,68,2.01,0,0,0,0.0,32.3,9697.93,train
AMD-ZW-001209,2025-10-07,AMD-Z-21,Odhav,7770.87,1371.42,1740.05,1620.56,786.15,752.88,1499.8,18,60.59,5,24,28700,64,1.68,0,0,0,0.0,32.3,9015.35,train
AMD-ZW-001210,2025-10-07,AMD-Z-22,Vatva,6794.77,1338.36,1649.32,1339.48,832.03,559.71,1075.87,19,51.52,3,24,29500,66,1.67,0,0,0,0.0,32.3,6214.88,train
AMD-ZW-001211,2025-10-07,AMD-Z-23,Ranip,1919.96,1367.41,213.82,122.71,28.6,39.42,147.99,16,38.83,1,12,27800,50,1.39,0,0,0,0.0,32.3,2284.14,train
AMD-ZW-001212,2025-10-07,AMD-Z-24,Sabarmati,1447.25,931.96,166.59,101.56,28.85,31.32,186.96,16,40.99,0,16,26100,54,1.47,0,0,0,0.0,32.3,1833.43,train
AMD-ZW-001213,2025-10-07,AMD-Z-25,Ellis Bridge,6647.32,1469.28,1434.32,2222.14,283.57,470.13,767.88,16,56.06,2,19,24900,82,2.73,0,0,0,0.0,32.3,7487.93,train
AMD-ZW-001214,2025-10-07,AMD-Z-26,Ashram Road,8321.17,1433.83,2136.94,2774.76,501.47,559.41,914.77,18,66.48,6,23,23400,90,2.56,0,0,0,0.0,32.3,9513.15,train
AMD-ZW-001215,2025-10-07,AMD-Z-27,CG Road,8675.21,3134.2,1916.49,2093.81,225.79,549.72,755.19,20,62.37,4,26,22800,94,2.67,0,0,0,0.0,32.3,8970.77,train
AMD-ZW-001216,2025-10-07,AMD-Z-28,Relief Road,9924.87,7088.76,974.45,660.42,140.81,291.5,768.93,22,51.19,4,36,37600,90,4.11,0,0,0,0.0,32.3,15101.74,train
AMD-ZW-001217,2025-10-07,AMD-Z-29,Shahpur,9604.92,7051.38,718.84,653.58,186.17,187.6,807.35,17,51.96,4,26,34800,74,4.1,0,0,0,0.0,32.3,13523.81,train
AMD-ZW-001218,2025-10-07,AMD-Z-30,Jamalpur,13654.73,10028.42,1155.92,934.19,186.48,103.88,1245.84,21,51.44,5,33,36900,86,4.15,0,0,0,0.0,32.3,19976.23,train
AMD-ZW-001219,2025-10-07,AMD-Z-31,Dariyapur,11102.07,8116.77,1055.1,708.38,50.06,318.23,853.53,16,55.47,3,23,35100,70,4.11,0,0,0,0.0,32.3,14724.06,train
AMD-ZW-001220,2025-10-07,AMD-Z-32,Saraspur,5924.5,576.72,1662.69,1257.24,955.6,583.47,888.79,16,46.33,0,20,31200,60,1.69,0,0,0,0.0,32.3,5293.01,train
AMD-ZW-001221,2025-10-07,AMD-Z-33,Wadaj,1927.18,1126.55,307.03,153.28,28.22,79.24,232.86,16,43.45,0,15,28300,52,1.41,0,0,0,0.0,32.3,2331.73,train
AMD-ZW-001222,2025-10-08,AMD-Z-01,Navrangpura,6890.73,2148.78,1591.44,1814.12,189.49,438.87,708.03,23,55.38,2,29,28500,88,2.57,0,0,0,0.0,31.2,7702.0,train
AMD-ZW-001223,2025-10-08,AMD-Z-02,Vastrapur,4260.71,1436.26,908.14,793.06,202.59,246.12,674.52,21,45.72,0,19,24200,72,2.04,0,0,0,0.0,31.2,5050.48,train
AMD-ZW-001224,2025-10-08,AMD-Z-03,Satellite,8611.8,1286.66,2466.91,2873.13,433.0,701.71,850.39,23,58.33,5,31,26800,80,2.63,0,0,0,0.0,31.2,9383.34,train
AMD-ZW-001225,2025-10-08,AMD-Z-04,Bodakdev,6520.88,1622.09,1354.83,2033.0,379.35,398.47,733.14,19,54.11,5,28,21900,76,2.62,0,0,0,0.0,31.2,7009.96,train
AMD-ZW-001226,2025-10-08,AMD-Z-05,Prahlad Nagar,5203.91,1142.66,1195.3,1623.01,277.7,411.59,553.65,19,55.16,2,25,23100,84,2.67,0,0,0,0.0,31.2,5656.92,train
AMD-ZW-001227,2025-10-08,AMD-Z-06,Thaltej,1093.7,687.85,132.62,85.2,15.3,20.7,152.02,18,34.76,0,19,20400,58,1.31,0,0,0,0.0,31.2,1360.24,train
AMD-ZW-001228,2025-10-08,AMD-Z-07,Bopal,1396.95,655.19,234.77,162.25,40.34,59.06,245.33,17,35.32,0,18,17600,44,1.29,0,0,0,0.0,31.2,1679.07,train
AMD-ZW-001229,2025-10-08,AMD-Z-08,Gota,1777.14,1026.46,243.15,183.42,28.76,46.45,248.9,17,38.41,0,15,19800,46,1.32,0,0,0,0.0,31.2,2117.01,train
AMD-ZW-001230,2025-10-08,AMD-Z-09,Chandkheda,1585.84,805.29,275.08,180.35,46.75,49.53,228.83,18,35.9,0,16,22700,48,1.39,0,0,0,0.0,31.2,1954.32,train
AMD-ZW-001231,2025-10-08,AMD-Z-10,Motera,1985.38,1130.64,289.32,180.97,38.29,93.17,253.0,17,42.54,1,16,21300,52,1.46,0,0,2,0.0,31.2,1905.47,train
AMD-ZW-001232,2025-10-08,AMD-Z-11,Maninagar,11630.86,8257.13,1024.84,892.01,198.61,273.84,984.43,23,48.1,5,34,35200,82,4.22,0,0,0,0.0,31.2,16405.54,train
AMD-ZW-001233,2025-10-08,AMD-Z-12,Paldi,1826.2,1027.48,248.88,187.4,47.59,42.5,272.35,17,42.25,0,18,26400,56,1.41,0,0,0,0.0,31.2,2138.52,train
AMD-ZW-001234,2025-10-08,AMD-Z-13,Vasna,1960.59,855.24,372.1,204.95,56.95,121.98,349.38,17,38.38,0,19,29100,48,1.38,0,0,0,0.0,31.2,2604.72,train
AMD-ZW-001235,2025-10-08,AMD-Z-14,Shahibaug,5144.67,2154.98,926.24,931.22,180.2,297.78,654.26,16,43.08,1,20,27300,62,2.08,0,0,0,0.0,31.2,6158.62,train
AMD-ZW-001236,2025-10-08,AMD-Z-15,Naranpura,1498.93,850.81,206.34,135.54,31.43,38.66,236.16,17,42.93,0,17,28900,58,1.38,0,0,0,0.0,31.2,1861.36,train
AMD-ZW-001237,2025-10-08,AMD-Z-16,Memnagar,1933.42,1280.81,224.01,169.83,26.72,39.09,192.95,16,42.23,2,15,25600,54,1.47,0,0,0,0.0,31.2,2009.46,train
AMD-ZW-001238,2025-10-08,AMD-Z-17,Isanpur,2017.32,1260.2,183.18,199.7,69.01,59.67,245.56,16,42.33,1,19,31400,46,1.34,0,0,0,0.0,31.2,2301.14,train
AMD-ZW-001239,2025-10-08,AMD-Z-18,Nikol,2894.22,1541.84,446.23,354.22,64.86,77.2,409.85,18,41.65,0,19,33800,50,1.4,0,0,0,0.0,31.2,3127.56,train
AMD-ZW-001240,2025-10-08,AMD-Z-19,Vastral,1902.18,1197.71,230.9,159.22,25.58,43.44,245.33,17,43.28,0,17,32600,48,1.46,0,0,0,0.0,31.2,2094.6,train
AMD-ZW-001241,2025-10-08,AMD-Z-20,Naroda,11228.02,2112.34,2540.73,1995.04,1428.94,1035.67,2115.3,20,56.01,5,32,30200,68,2.04,0,0,0,0.0,31.2,9670.23,train
AMD-ZW-001242,2025-10-08,AMD-Z-21,Odhav,7944.77,1260.17,1864.45,1692.79,1043.39,507.33,1576.63,18,53.86,0,22,28700,64,1.72,0,0,0,0.0,31.2,8852.24,train
AMD-ZW-001243,2025-10-08,AMD-Z-22,Vatva,7895.46,1468.04,2154.7,1442.01,929.32,593.75,1307.65,19,52.49,5,25,29500,66,1.62,0,0,0,0.0,31.2,6186.75,train
AMD-ZW-001244,2025-10-08,AMD-Z-23,Ranip,1914.99,1358.74,177.16,126.17,22.09,36.63,194.21,16,38.87,0,15,27800,50,1.41,0,0,0,0.0,31.2,2234.96,train
AMD-ZW-001245,2025-10-08,AMD-Z-24,Sabarmati,1413.81,876.23,131.39,133.95,22.41,31.67,218.16,16,34.66,0,12,26100,54,1.41,0,0,0,0.0,31.2,1823.7,train
AMD-ZW-001246,2025-10-08,AMD-Z-25,Ellis Bridge,6942.6,1411.18,1768.55,2239.53,237.65,552.97,732.71,16,62.55,1,19,24900,82,2.61,0,0,0,0.0,31.2,7389.91,train
AMD-ZW-001247,2025-10-08,AMD-Z-26,Ashram Road,7466.98,1292.34,1992.56,2319.69,375.92,605.31,881.17,18,60.26,4,25,23400,90,2.68,0,0,0,,31.2,9327.16,train
AMD-ZW-001248,2025-10-08,AMD-Z-27,CG Road,8921.15,3370.76,1859.23,2014.79,305.88,643.72,726.76,20,63.03,6,25,22800,94,2.54,0,0,0,0.0,31.2,8923.12,train
AMD-ZW-001249,2025-10-08,AMD-Z-28,Relief Road,10792.44,7463.73,1218.45,851.34,167.76,303.96,787.19,22,50.66,3,35,37600,90,4.09,0,0,0,0.0,31.2,14907.14,train
AMD-ZW-001250,2025-10-08,AMD-Z-29,Shahpur,10228.16,7921.25,702.83,580.24,95.46,186.28,742.1,17,51.66,3,27,34800,74,4.07,0,0,0,0.0,31.2,13333.07,train
AMD-ZW-001251,2025-10-08,AMD-Z-30,Jamalpur,14016.49,10296.06,1469.73,861.06,115.02,245.96,1028.66,21,46.92,2,35,36900,86,4.1,0,0,0,0.0,31.2,19745.41,train
AMD-ZW-001252,2025-10-08,AMD-Z-31,Dariyapur,11511.15,8318.67,1172.62,607.34,158.38,335.09,919.04,16,53.06,1,26,35100,70,4.08,0,0,0,0.0,31.2,14636.05,train
AMD-ZW-001253,2025-10-08,AMD-Z-32,Saraspur,5865.63,496.4,1590.22,1273.0,934.26,605.6,966.15,16,46.8,2,18,31200,60,1.64,0,0,0,0.0,31.2,5297.52,train
AMD-ZW-001254,2025-10-08,AMD-Z-33,Wadaj,2022.2,1154.98,302.75,197.37,43.04,69.37,254.69,16,44.59,1,15,28300,52,1.31,0,0,0,0.0,31.2,2320.8,train
AMD-ZW-001255,2025-10-09,AMD-Z-01,Navrangpura,7187.17,2210.32,1629.03,1780.27,300.05,554.26,713.25,23,51.6,0,28,28500,88,2.72,0,0,0,0.0,31.2,7612.94,train
AMD-ZW-001256,2025-10-09,AMD-Z-02,Vastrapur,4255.83,1451.75,918.52,820.23,221.59,176.91,666.82,21,40.86,0,20,24200,72,2.02,0,0,0,0.0,31.2,5009.39,train
AMD-ZW-001257,2025-10-09,AMD-Z-03,Satellite,8517.19,1231.64,2478.83,2814.39,472.39,649.91,870.02,23,54.77,3,32,26800,80,2.64,0,0,0,0.0,31.2,9295.58,train
AMD-ZW-001258,2025-10-09,AMD-Z-04,Bodakdev,5851.22,1535.87,1309.07,1888.84,226.16,283.98,607.3,19,53.29,4,26,21900,76,2.71,0,0,0,0.0,31.2,6890.34,train
AMD-ZW-001259,2025-10-09,AMD-Z-05,Prahlad Nagar,5186.65,1254.03,1233.78,1586.63,202.28,315.8,594.12,19,51.68,0,20,23100,84,2.71,0,0,0,0.0,31.2,5624.29,train
AMD-ZW-001260,2025-10-09,AMD-Z-06,Thaltej,1055.14,647.45,113.42,106.38,19.79,40.42,127.68,18,34.94,1,17,20400,58,1.47,0,0,0,0.0,31.2,1360.27,train
AMD-ZW-001261,2025-10-09,AMD-Z-07,Bopal,1402.57,653.16,249.34,191.71,23.03,61.24,224.08,17,36.0,0,20,17600,44,1.41,0,0,0,0.0,31.2,1668.12,train
AMD-ZW-001262,2025-10-09,AMD-Z-08,Gota,1813.75,1048.56,222.53,163.15,51.32,57.19,270.99,17,40.31,1,20,19800,46,1.31,0,0,0,0.0,31.2,2102.75,train
AMD-ZW-001263,2025-10-09,AMD-Z-09,Chandkheda,1664.93,812.22,266.24,180.28,44.41,76.14,285.64,18,35.03,0,17,22700,48,1.38,0,0,0,0.0,31.2,1940.11,train
AMD-ZW-001264,2025-10-09,AMD-Z-10,Motera,1552.64,822.33,249.83,161.95,37.62,55.09,225.81,17,44.91,1,15,21300,52,1.49,0,0,0,0.0,31.2,1923.63,train
AMD-ZW-001265,2025-10-09,AMD-Z-11,Maninagar,12307.37,8559.15,1190.31,968.93,277.67,180.76,1130.54,23,46.05,3,34,35200,82,4.26,0,0,0,0.0,31.2,16229.07,train
AMD-ZW-001266,2025-10-09,AMD-Z-12,Paldi,1792.21,958.63,295.38,177.83,49.17,54.45,256.75,17,41.23,0,12,26400,56,1.35,0,0,0,0.0,31.2,2130.78,train
AMD-ZW-001267,2025-10-09,AMD-Z-13,Vasna,2161.88,960.47,403.73,261.54,74.4,91.15,370.58,17,42.75,2,17,29100,48,1.43,0,0,0,0.0,31.2,2587.82,train
AMD-ZW-001268,2025-10-09,AMD-Z-14,Shahibaug,6832.09,2581.44,1457.03,1204.82,325.0,305.92,957.89,16,49.55,1,19,27300,62,2.05,0,0,2,0.0,31.2,6108.76,train
AMD-ZW-001269,2025-10-09,AMD-Z-15,Naranpura,1584.35,958.03,191.21,161.74,27.26,53.47,192.65,17,48.16,1,18,28900,58,1.28,0,0,0,0.0,31.2,1844.51,train
AMD-ZW-001270,2025-10-09,AMD-Z-16,Memnagar,1794.33,1140.18,228.19,107.1,15.53,33.96,269.36,16,44.96,2,14,25600,54,1.39,0,0,0,0.0,31.2,2016.5,train
AMD-ZW-001271,2025-10-09,AMD-Z-17,Isanpur,1992.2,1260.68,238.27,193.53,31.85,54.17,213.71,16,37.68,0,16,31400,46,1.39,0,0,0,0.0,31.2,2291.11,train
AMD-ZW-001272,2025-10-09,AMD-Z-18,Nikol,2781.19,1558.53,420.37,290.31,45.21,77.87,388.9,18,42.43,1,18,33800,50,1.33,0,0,0,0.0,31.2,3133.65,train
AMD-ZW-001273,2025-10-09,AMD-Z-19,Vastral,1869.89,1201.18,224.29,138.55,35.65,44.83,225.39,17,42.22,1,17,32600,48,1.34,0,0,0,0.0,31.2,2097.97,train
AMD-ZW-001274,2025-10-09,AMD-Z-20,Naroda,10309.33,1658.37,2509.76,1874.66,1572.84,802.71,1890.99,20,56.03,4,35,30200,68,2.12,0,0,0,0.0,31.2,9724.17,train
AMD-ZW-001275,2025-10-09,AMD-Z-21,Odhav,9979.1,1543.08,2382.02,2057.69,1096.07,710.6,2189.63,18,54.87,1,22,28700,64,1.65,0,0,0,0.0,31.2,8856.75,train
AMD-ZW-001276,2025-10-09,AMD-Z-22,Vatva,6638.58,1415.41,1685.93,1241.26,898.05,368.1,1029.83,19,52.39,3,26,29500,66,1.71,0,0,0,0.0,31.2,6272.56,train
AMD-ZW-001277,2025-10-09,AMD-Z-23,Ranip,1968.13,1364.87,208.65,126.25,49.84,34.18,184.33,16,36.55,0,12,27800,50,1.36,0,0,0,0.0,31.2,2226.74,train
AMD-ZW-001278,2025-10-09,AMD-Z-24,Sabarmati,1478.02,956.36,186.86,130.47,19.21,43.22,141.9,16,38.19,0,16,26100,54,1.48,0,0,0,0.0,31.2,1804.69,train
AMD-ZW-001279,2025-10-09,AMD-Z-25,Ellis Bridge,6704.99,1464.81,1743.87,1982.28,300.65,500.67,712.71,16,57.5,4,19,24900,82,2.59,0,0,0,0.0,31.2,7361.03,train
AMD-ZW-001280,2025-10-09,AMD-Z-26,Ashram Road,8426.18,1470.32,2341.85,2643.43,442.12,647.15,881.31,18,62.25,3,23,23400,90,2.68,0,0,0,0.0,31.2,9185.38,train
AMD-ZW-001281,2025-10-09,AMD-Z-27,CG Road,8845.41,3358.55,1751.08,2164.53,285.85,553.06,732.35,20,64.61,7,25,22800,94,2.51,0,0,0,0.0,31.2,8894.2,train
AMD-ZW-001282,2025-10-09,AMD-Z-28,Relief Road,11157.29,7511.22,1359.66,914.36,285.82,220.38,865.85,22,49.98,2,34,37600,90,4.14,0,0,0,0.0,31.2,14753.06,train
AMD-ZW-001283,2025-10-09,AMD-Z-29,Shahpur,10262.54,7403.37,968.95,606.77,118.56,248.93,915.96,17,51.69,2,26,34800,74,4.15,0,0,0,0.0,31.2,13216.18,train
AMD-ZW-001284,2025-10-09,AMD-Z-30,Jamalpur,14811.81,11227.68,1386.79,890.36,175.97,174.06,956.95,21,51.78,3,33,36900,86,4.11,0,0,0,0.0,31.2,19353.99,train
AMD-ZW-001285,2025-10-09,AMD-Z-31,Dariyapur,11520.36,8358.57,1044.27,890.08,151.71,235.96,839.76,16,55.38,3,23,35100,70,4.16,0,0,0,0.0,31.2,14569.64,train
AMD-ZW-001286,2025-10-09,AMD-Z-32,Saraspur,5916.41,517.06,1733.92,1336.68,808.59,467.9,1052.26,16,47.59,1,20,31200,60,1.55,0,0,0,0.0,31.2,5308.41,train
AMD-ZW-001287,2025-10-09,AMD-Z-33,Wadaj,1976.36,1203.53,216.52,178.76,58.75,80.45,238.36,16,39.49,0,15,28300,52,1.34,0,0,0,0.0,31.2,2298.36,train
AMD-ZW-001288,2025-10-10,AMD-Z-01,Navrangpura,7219.92,2054.74,1760.8,1932.17,272.21,441.74,758.25,23,52.11,2,27,28500,88,2.66,0,0,0,,29.9,7489.8,train
AMD-ZW-001289,2025-10-10,AMD-Z-02,Vastrapur,4525.54,1431.1,899.72,852.92,233.29,306.86,801.66,21,40.86,0,19,24200,72,2.01,0,0,0,0.0,29.9,4942.94,train
AMD-ZW-001290,2025-10-10,AMD-Z-03,Satellite,8807.23,1426.91,2622.79,2740.93,398.02,728.0,890.59,23,52.17,2,32,26800,80,2.58,0,0,0,0.0,29.9,9116.93,train
AMD-ZW-001291,2025-10-10,AMD-Z-04,Bodakdev,6151.41,1561.41,1426.75,1858.2,343.4,344.78,616.87,19,55.23,1,26,21900,76,2.74,0,0,0,0.0,29.9,6675.81,train
AMD-ZW-001292,2025-10-10,AMD-Z-05,Prahlad Nagar,5171.76,1263.7,1304.2,1465.41,197.45,338.44,602.56,19,56.96,1,25,23100,84,2.68,0,0,0,0.0,29.9,5559.42,train
AMD-ZW-001293,2025-10-10,AMD-Z-06,Thaltej,1087.08,697.27,104.24,102.84,9.98,30.2,142.55,18,37.66,0,19,20400,58,1.39,0,0,0,0.0,29.9,1349.73,train
AMD-ZW-001294,2025-10-10,AMD-Z-07,Bopal,1422.59,689.72,263.2,147.47,39.6,39.79,242.81,17,33.52,0,19,17600,44,1.43,0,0,0,0.0,29.9,1654.58,train
AMD-ZW-001295,2025-10-10,AMD-Z-08,Gota,1838.01,1120.85,207.1,192.11,31.89,58.36,227.7,17,33.53,0,15,19800,46,1.38,0,0,0,0.0,29.9,2083.52,train
AMD-ZW-001296,2025-10-10,AMD-Z-09,Chandkheda,1679.64,859.93,245.79,213.27,36.23,39.87,284.55,18,36.81,0,16,22700,48,1.49,0,0,0,0.0,29.9,1922.81,train
AMD-ZW-001297,2025-10-10,AMD-Z-10,Motera,1700.94,923.63,280.81,166.94,32.73,33.65,263.18,17,42.28,1,15,21300,52,1.35,0,0,0,0.0,29.9,1904.23,train
