composition_id,bin_id,zone_id,zone_name,timestamp,date,waste_stream,plastic_percentage,paper_percentage,metal_percentage,glass_percentage,organic_percentage,other_percentage,total_waste_kg,collection_id,composition_source,confidence,split
AMD-COMP-015372,AMD-BIN-0175,AMD-Z-09,Chandkheda,2025-10-22 12:50:03,2025-10-22,Dry,27.11,8.85,8.48,7.37,11.47,36.72,136.32,AMD-COL-0072800,image_classifier,0.889,train
AMD-COMP-023094,AMD-BIN-0263,AMD-Z-14,Shahibaug,2025-10-22 12:50:05,2025-10-22,Dry,31.08,24.29,7.4,5.18,8.29,23.76,331.25,AMD-COL-0109181,image_classifier,0.733,train
AMD-COMP-030603,AMD-BIN-0353,AMD-Z-20,Naroda,2025-10-22 12:50:14,2025-10-22,Organic,16.58,8.97,0.05,4.17,56.4,13.83,45.69,AMD-COL-0143809,sensor_estimate,0.77,train
AMD-COMP-049915,AMD-BIN-0542,AMD-Z-30,Jamalpur,2025-10-22 13:12:01,2025-10-22,Organic,9.97,0.42,0.05,0.05,86.13,3.38,753.7,AMD-COL-0234233,image_classifier,0.842,train
AMD-COMP-001434,AMD-BIN-0018,AMD-Z-01,Navrangpura,2025-10-22 13:24:58,2025-10-22,Dry,33.43,37.22,7.73,4.75,4.69,12.18,49.4,AMD-COL-0006861,image_classifier,0.773,train
AMD-COMP-025052,AMD-BIN-0287,AMD-Z-16,Memnagar,2025-10-22 14:02:47,2025-10-22,Organic,4.78,1.1,0.05,0.05,87.69,6.33,302.25,AMD-COL-0118547,image_classifier,0.73,train
AMD-COMP-012246,AMD-BIN-0135,AMD-Z-07,Bopal,2025-10-22 14:39:08,2025-10-22,Dry,34.26,13.56,2.17,5.76,13.94,30.31,261.4,AMD-COL-0058175,image_classifier,0.745,train
AMD-COMP-012328,AMD-BIN-0136,AMD-Z-07,Bopal,2025-10-22 14:50:57,2025-10-22,Organic,1.53,8.47,0.24,0.05,81.98,7.73,45.08,AMD-COL-0058589,sensor_estimate,0.642,train
AMD-COMP-000401,AMD-BIN-0006,AMD-Z-01,Navrangpura,2025-10-22 19:53:45,2025-10-22,Organic,15.89,11.92,3.06,1.21,55.47,12.45,116.31,AMD-COL-0001995,sensor_estimate,0.713,train
AMD-COMP-019178,AMD-BIN-0215,AMD-Z-11,Maninagar,2025-10-23 00:05:01,2025-10-23,Mixed,13.7,6.23,2.47,4.1,67.49,6.01,563.48,AMD-COL-0090405,manual_audit,0.929,train
AMD-COMP-044336,AMD-BIN-0498,AMD-Z-28,Relief Road,2025-10-23 00:05:04,2025-10-23,Mixed,17.61,3.0,7.42,4.85,62.16,4.96,152.34,AMD-COL-0207597,image_classifier,0.763,train
AMD-COMP-049600,AMD-BIN-0540,AMD-Z-30,Jamalpur,2025-10-23 00:05:57,2025-10-23,Mixed,8.84,2.48,4.82,3.75,72.92,7.19,583.9,AMD-COL-0232764,image_classifier,0.924,train
AMD-COMP-042204,AMD-BIN-0478,AMD-Z-27,CG Road,2025-10-23 00:07:06,2025-10-23,Organic,16.49,13.19,3.68,2.97,55.96,7.71,246.62,AMD-COL-0198096,image_classifier,0.732,train
AMD-COMP-046044,AMD-BIN-0512,AMD-Z-28,Relief Road,2025-10-23 00:07:17,2025-10-23,Mixed,17.38,8.08,0.51,2.93,59.26,11.84,327.69,AMD-COL-0215751,sensor_estimate,0.673,train
AMD-COMP-017387,AMD-BIN-0199,AMD-Z-11,Maninagar,2025-10-23 00:07:18,2025-10-23,Organic,0.14,11.12,0.86,3.86,77.91,6.11,652.45,AMD-COL-0082073,sensor_estimate,0.781,train
AMD-COMP-033346,AMD-BIN-0378,AMD-Z-21,Odhav,2025-10-23 00:09:09,2025-10-23,Mixed,17.09,15.98,11.7,4.71,20.02,30.5,191.3,AMD-COL-0156810,image_classifier,0.727,train
AMD-COMP-052859,AMD-BIN-0567,AMD-Z-31,Dariyapur,2025-10-23 00:10:17,2025-10-23,Organic,9.98,12.97,0.05,0.05,69.5,7.45,629.37,AMD-COL-0248314,manual_audit,0.883,train
AMD-COMP-047862,AMD-BIN-0526,AMD-Z-29,Shahpur,2025-10-23 00:10:18,2025-10-23,Organic,5.47,0.05,0.05,0.52,85.62,8.29,637.46,AMD-COL-0224278,manual_audit,0.99,train
AMD-COMP-019326,AMD-BIN-0216,AMD-Z-12,Paldi,2025-10-23 00:11:30,2025-10-23,Mixed,12.23,7.22,3.74,5.34,55.99,15.48,25.65,AMD-COL-0091124,image_classifier,0.919,train
AMD-COMP-035242,AMD-BIN-0396,AMD-Z-22,Vatva,2025-10-23 00:11:41,2025-10-23,Commercial,20.04,21.61,7.11,12.73,19.35,19.16,60.4,AMD-COL-0165611,image_classifier,0.817,train
AMD-COMP-030351,AMD-BIN-0351,AMD-Z-20,Naroda,2025-10-23 00:12:23,2025-10-23,Commercial,18.1,22.49,7.81,6.52,11.76,33.32,168.05,AMD-COL-0142722,image_classifier,0.918,train
AMD-COMP-026687,AMD-BIN-0307,AMD-Z-17,Isanpur,2025-10-23 00:14:47,2025-10-23,Mixed,18.8,7.3,2.39,6.43,57.56,7.52,339.06,AMD-COL-0125742,image_classifier,0.849,train
AMD-COMP-035478,AMD-BIN-0398,AMD-Z-22,Vatva,2025-10-23 00:17:03,2025-10-23,Commercial,30.22,15.2,10.51,1.75,17.97,24.35,127.34,AMD-COL-0166702,sensor_estimate,0.813,train
AMD-COMP-013375,AMD-BIN-0147,AMD-Z-08,Gota,2025-10-23 00:17:37,2025-10-23,Dry,26.99,23.11,1.12,1.89,14.0,32.89,165.32,AMD-COL-0063322,manual_audit,0.944,train
AMD-COMP-051569,AMD-BIN-0556,AMD-Z-31,Dariyapur,2025-10-23 00:18:20,2025-10-23,Mixed,9.91,7.64,1.92,3.04,67.43,10.06,80.47,AMD-COL-0242200,sensor_estimate,0.814,train
AMD-COMP-050594,AMD-BIN-0548,AMD-Z-30,Jamalpur,2025-10-23 00:18:56,2025-10-23,Organic,1.81,6.82,0.69,1.44,87.06,2.18,771.34,AMD-COL-0237403,image_classifier,0.718,train
AMD-COMP-007819,AMD-BIN-0083,AMD-Z-04,Bodakdev,2025-10-23 00:20:24,2025-10-23,Mixed,28.81,22.07,6.95,3.0,28.64,10.53,454.05,AMD-COL-0037342,manual_audit,0.883,train
AMD-COMP-053022,AMD-BIN-0568,AMD-Z-31,Dariyapur,2025-10-23 00:21:41,2025-10-23,Organic,2.36,0.25,0.05,0.05,90.1,7.19,234.82,AMD-COL-0249034,sensor_estimate,0.605,train
AMD-COMP-036293,AMD-BIN-0407,AMD-Z-23,Ranip,2025-10-23 00:23:08,2025-10-23,Organic,0.05,5.37,0.47,3.03,80.84,10.24,193.44,AMD-COL-0170562,image_classifier,0.958,train
AMD-COMP-009752,AMD-BIN-0104,AMD-Z-05,Prahlad Nagar,2025-10-23 00:23:32,2025-10-23,Mixed,23.42,32.6,3.88,3.49,30.99,5.62,664.0,AMD-COL-0046476,image_classifier,0.808,train
AMD-COMP-048709,AMD-BIN-0533,AMD-Z-30,Jamalpur,2025-10-23 00:24:00,2025-10-23,Organic,1.67,0.05,1.48,0.71,85.07,11.02,753.47,AMD-COL-0228347,manual_audit,0.866,train
AMD-COMP-048257,AMD-BIN-0530,AMD-Z-29,Shahpur,2025-10-23 00:24:00,2025-10-23,Organic,1.05,3.18,2.39,1.44,86.55,5.39,194.23,AMD-COL-0226156,image_classifier,0.726,train
AMD-COMP-047390,AMD-BIN-0523,AMD-Z-29,Shahpur,2025-10-23 00:24:34,2025-10-23,Mixed,8.98,3.38,3.29,2.04,76.36,5.95,497.32,AMD-COL-0222078,image_classifier,0.707,train
AMD-COMP-035081,AMD-BIN-0395,AMD-Z-22,Vatva,2025-10-23 00:25:24,2025-10-23,Dry,23.78,30.61,19.11,2.83,1.69,21.98,205.16,AMD-COL-0164878,image_classifier,0.81,train
AMD-COMP-021162,AMD-BIN-0241,AMD-Z-13,Vasna,2025-10-23 00:26:24,2025-10-23,Mixed,15.06,4.59,0.87,0.05,63.43,16.0,401.15,AMD-COL-0099794,image_classifier,0.904,train
AMD-COMP-054006,AMD-BIN-0577,AMD-Z-32,Saraspur,2025-10-23 00:29:33,2025-10-23,Organic,17.96,9.41,0.87,1.48,56.17,14.11,208.16,AMD-COL-0253615,image_classifier,0.904,train
AMD-COMP-021558,AMD-BIN-0246,AMD-Z-13,Vasna,2025-10-23 00:30:11,2025-10-23,Mixed,14.29,9.93,0.8,1.77,59.54,13.67,67.53,AMD-COL-0101660,image_classifier,0.851,train
AMD-COMP-010872,AMD-BIN-0117,AMD-Z-06,Thaltej,2025-10-23 00:33:00,2025-10-23,Organic,8.4,0.05,1.47,1.5,74.66,13.92,68.99,AMD-COL-0051662,image_classifier,0.91,train
AMD-COMP-051404,AMD-BIN-0555,AMD-Z-31,Dariyapur,2025-10-23 00:33:32,2025-10-23,Organic,5.27,3.92,0.05,0.05,85.05,5.66,1057.24,AMD-COL-0241469,image_classifier,0.76,train
AMD-COMP-017788,AMD-BIN-0203,AMD-Z-11,Maninagar,2025-10-23 00:35:10,2025-10-23,Commercial,10.72,10.33,1.38,3.34,62.1,12.13,773.64,AMD-COL-0083980,image_classifier,0.886,train
AMD-COMP-006321,AMD-BIN-0070,AMD-Z-04,Bodakdev,2025-10-23 00:38:52,2025-10-23,Dry,34.74,32.2,5.4,4.14,9.54,13.98,172.09,AMD-COL-0030180,image_classifier,0.811,train
AMD-COMP-030205,AMD-BIN-0350,AMD-Z-20,Naroda,2025-10-23 00:39:05,2025-10-23,Mixed,20.71,15.44,7.37,12.13,18.56,25.79,171.06,AMD-COL-0141996,image_classifier,0.718,train
AMD-COMP-049083,AMD-BIN-0536,AMD-Z-30,Jamalpur,2025-10-23 00:41:06,2025-10-23,Organic,5.68,0.05,0.77,0.22,91.68,1.6,523.09,AMD-COL-0230208,image_classifier,0.794,train
AMD-COMP-055490,AMD-BIN-0596,AMD-Z-33,Wadaj,2025-10-23 00:42:03,2025-10-23,Organic,7.57,1.01,0.05,1.59,84.3,5.48,116.18,AMD-COL-0260614,sensor_estimate,0.592,train
AMD-COMP-007161,AMD-BIN-0077,AMD-Z-04,Bodakdev,2025-10-23 00:43:14,2025-10-23,Mixed,16.87,23.86,0.66,6.75,37.8,14.06,440.59,AMD-COL-0034221,sensor_estimate,0.76,train
AMD-COMP-025053,AMD-BIN-0287,AMD-Z-16,Memnagar,2025-10-23 00:44:53,2025-10-23,Organic,4.85,1.71,0.05,0.5,91.84,1.05,170.13,AMD-COL-0118548,image_classifier,0.948,train
AMD-COMP-012866,AMD-BIN-0141,AMD-Z-08,Gota,2025-10-23 00:48:59,2025-10-23,Mixed,10.06,5.4,5.81,1.93,56.55,20.25,106.42,AMD-COL-0060960,manual_audit,0.986,train
AMD-COMP-000744,AMD-BIN-0011,AMD-Z-01,Navrangpura,2025-10-23 00:49:53,2025-10-23,Mixed,26.48,20.23,4.09,13.27,24.98,10.95,430.81,AMD-COL-0003702,manual_audit,0.947,train
AMD-COMP-037085,AMD-BIN-0419,AMD-Z-23,Ranip,2025-10-23 00:50:30,2025-10-23,Organic,6.89,4.47,0.05,0.05,84.04,4.5,245.42,AMD-COL-0174114,sensor_estimate,0.619,train
AMD-COMP-050423,AMD-BIN-0547,AMD-Z-30,Jamalpur,2025-10-23 00:51:08,2025-10-23,Organic,4.39,6.31,1.76,0.05,83.66,3.83,440.51,AMD-COL-0236668,image_classifier,0.836,train
AMD-COMP-031440,AMD-BIN-0360,AMD-Z-20,Naroda,2025-10-23 00:51:16,2025-10-23,Dry,29.35,26.03,9.41,4.03,7.79,23.39,853.61,AMD-COL-0147858,image_classifier,0.769,train
AMD-COMP-010564,AMD-BIN-0114,AMD-Z-06,Thaltej,2025-10-23 02:23:58,2025-10-23,Organic,6.49,0.68,0.05,0.66,83.75,8.37,45.5,AMD-COL-0050195,image_classifier,0.84,train
AMD-COMP-010477,AMD-BIN-0113,AMD-Z-06,Thaltej,2025-10-23 06:44:31,2025-10-23,Mixed,13.28,11.54,0.05,0.59,63.98,10.56,52.12,AMD-COL-0049787,sensor_estimate,0.705,train
AMD-COMP-045479,AMD-BIN-0508,AMD-Z-28,Relief Road,2025-10-23 07:19:29,2025-10-23,Organic,3.54,1.39,0.65,1.44,86.29,6.69,1003.26,AMD-COL-0213137,image_classifier,0.8,train
AMD-COMP-032951,AMD-BIN-0373,AMD-Z-21,Odhav,2025-10-23 12:04:04,2025-10-23,Dry,30.28,16.61,15.79,12.65,0.93,23.74,123.97,AMD-COL-0154924,manual_audit,0.98,train
AMD-COMP-051733,AMD-BIN-0557,AMD-Z-31,Dariyapur,2025-10-23 12:05:10,2025-10-23,Organic,6.28,0.92,1.62,0.05,89.36,1.77,410.29,AMD-COL-0242936,image_classifier,0.708,train
AMD-COMP-037824,AMD-BIN-0430,AMD-Z-24,Sabarmati,2025-10-23 12:05:20,2025-10-23,Organic,2.0,3.13,0.05,0.05,84.61,10.16,343.91,AMD-COL-0177379,image_classifier,0.75,train
AMD-COMP-008373,AMD-BIN-0089,AMD-Z-05,Prahlad Nagar,2025-10-23 12:05:39,2025-10-23,Recyclable,36.15,35.48,6.34,8.3,3.04,10.69,83.83,AMD-COL-0039880,sensor_estimate,0.746,train
AMD-COMP-050261,AMD-BIN-0545,AMD-Z-30,Jamalpur,2025-10-23 12:06:23,2025-10-23,Organic,7.55,1.67,0.05,0.05,83.49,7.19,396.88,AMD-COL-0235858,image_classifier,0.734,train
AMD-COMP-003649,AMD-BIN-0044,AMD-Z-02,Vastrapur,2025-10-23 12:06:30,2025-10-23,Organic,7.58,6.49,2.42,0.05,71.35,12.11,133.23,AMD-COL-0017258,image_classifier,0.823,train
AMD-COMP-025828,AMD-BIN-0296,AMD-Z-16,Memnagar,2025-10-23 12:06:35,2025-10-23,Mixed,13.49,11.93,0.97,1.86,56.45,15.3,107.86,AMD-COL-0121818,sensor_estimate,0.706,train
AMD-COMP-038024,AMD-BIN-0433,AMD-Z-24,Sabarmati,2025-10-23 12:06:36,2025-10-23,Mixed,12.29,15.88,0.98,3.12,57.9,9.83,99.54,AMD-COL-0178295,image_classifier,0.878,train
AMD-COMP-041753,AMD-BIN-0472,AMD-Z-26,Ashram Road,2025-10-23 12:07:28,2025-10-23,Commercial,33.92,28.44,1.78,3.25,23.72,8.89,613.35,AMD-COL-0195848,image_classifier,0.952,train
AMD-COMP-050731,AMD-BIN-0549,AMD-Z-30,Jamalpur,2025-10-23 12:07:29,2025-10-23,Organic,6.92,0.05,0.05,0.05,92.87,0.06,198.56,AMD-COL-0238078,image_classifier,0.775,train
AMD-COMP-031441,AMD-BIN-0360,AMD-Z-20,Naroda,2025-10-23 12:07:49,2025-10-23,Dry,27.77,26.04,9.52,5.67,4.86,26.14,521.54,AMD-COL-0147859,image_classifier,0.895,train
AMD-COMP-029015,AMD-BIN-0335,AMD-Z-19,Vastral,2025-10-23 12:08:10,2025-10-23,Mixed,9.21,8.57,6.68,6.72,52.13,16.69,167.19,AMD-COL-0136584,manual_audit,0.971,train
AMD-COMP-009980,AMD-BIN-0106,AMD-Z-06,Thaltej,2025-10-23 12:08:12,2025-10-23,Organic,6.41,0.93,0.36,0.05,79.05,13.2,19.64,AMD-COL-0047534,manual_audit,0.968,train
AMD-COMP-000168,AMD-BIN-0003,AMD-Z-01,Navrangpura,2025-10-23 12:08:14,2025-10-23,Mixed,25.8,24.26,0.05,12.55,26.18,11.16,143.84,AMD-COL-0000799,image_classifier,0.781,train
AMD-COMP-043235,AMD-BIN-0488,AMD-Z-27,CG Road,2025-10-23 12:08:22,2025-10-23,Mixed,24.03,20.95,2.22,10.87,30.88,11.05,621.49,AMD-COL-0202572,image_classifier,0.846,train
AMD-COMP-029308,AMD-BIN-0339,AMD-Z-19,Vastral,2025-10-23 12:09:24,2025-10-23,Recyclable,27.77,38.28,4.06,5.48,6.15,18.26,261.33,AMD-COL-0138058,sensor_estimate,0.706,train
AMD-COMP-023095,AMD-BIN-0263,AMD-Z-14,Shahibaug,2025-10-23 12:09:56,2025-10-23,Dry,15.84,26.61,12.8,13.47,19.5,11.78,314.7,AMD-COL-0109182,sensor_estimate,0.777,train
AMD-COMP-042815,AMD-BIN-0483,AMD-Z-27,CG Road,2025-10-23 12:10:32,2025-10-23,Mixed,13.27,38.32,7.77,3.51,28.92,8.21,407.36,AMD-COL-0200674,sensor_estimate,0.597,train
AMD-COMP-046738,AMD-BIN-0517,AMD-Z-29,Shahpur,2025-10-23 12:11:19,2025-10-23,Organic,3.81,2.6,0.97,2.13,87.74,2.75,538.51,AMD-COL-0219005,image_classifier,0.853,train
AMD-COMP-010136,AMD-BIN-0108,AMD-Z-06,Thaltej,2025-10-23 12:11:40,2025-10-23,Organic,7.43,0.71,0.91,2.16,79.15,9.64,22.78,AMD-COL-0048260,image_classifier,0.76,train
AMD-COMP-027591,AMD-BIN-0318,AMD-Z-18,Nikol,2025-10-23 12:13:01,2025-10-23,Mixed,3.95,12.66,1.7,2.08,65.07,14.54,76.32,AMD-COL-0129995,manual_audit,0.869,train
AMD-COMP-020914,AMD-BIN-0238,AMD-Z-13,Vasna,2025-10-23 12:13:15,2025-10-23,Mixed,11.57,4.41,2.66,3.01,63.58,14.77,85.53,AMD-COL-0098636,image_classifier,0.921,train
AMD-COMP-033191,AMD-BIN-0376,AMD-Z-21,Odhav,2025-10-23 12:13:32,2025-10-23,Recyclable,31.42,24.72,22.94,7.11,2.86,10.95,137.93,AMD-COL-0156026,sensor_estimate,0.616,train
AMD-COMP-034492,AMD-BIN-0389,AMD-Z-22,Vatva,2025-10-23 12:13:47,2025-10-23,Mixed,32.98,12.95,7.47,2.5,15.58,28.52,99.79,AMD-COL-0162088,image_classifier,0.851,train
AMD-COMP-015614,AMD-BIN-0179,AMD-Z-10,Motera,2025-10-23 12:14:46,2025-10-23,Mixed,12.09,9.41,0.74,5.29,62.44,10.03,78.64,AMD-COL-0073880,sensor_estimate,0.599,train
AMD-COMP-039709,AMD-BIN-0451,AMD-Z-25,Ellis Bridge,2025-10-23 12:16:27,2025-10-23,Mixed,28.93,11.95,2.8,3.99,37.66,14.67,306.66,AMD-COL-0186191,image_classifier,0.71,train
AMD-COMP-043078,AMD-BIN-0486,AMD-Z-27,CG Road,2025-10-23 12:16:32,2025-10-23,Organic,4.82,18.21,3.92,0.05,61.98,11.02,391.34,AMD-COL-0201834,image_classifier,0.828,train
AMD-COMP-011291,AMD-BIN-0123,AMD-Z-06,Thaltej,2025-10-23 12:16:47,2025-10-23,Dry,33.44,14.42,4.57,5.22,17.65,24.7,173.05,AMD-COL-0053626,sensor_estimate,0.812,train
AMD-COMP-016680,AMD-BIN-0193,AMD-Z-11,Maninagar,2025-10-23 12:18:11,2025-10-23,Mixed,10.43,1.32,0.05,2.9,83.46,1.84,477.35,AMD-COL-0078745,manual_audit,0.934,train
AMD-COMP-000009,AMD-BIN-0001,AMD-Z-01,Navrangpura,2025-10-23 12:19:14,2025-10-23,Recyclable,35.27,43.73,8.94,4.73,2.96,4.37,126.26,AMD-COL-0000053,image_classifier,0.843,train
AMD-COMP-006846,AMD-BIN-0074,AMD-Z-04,Bodakdev,2025-10-23 12:19:49,2025-10-23,Organic,9.63,10.93,0.82,2.76,70.21,5.65,87.9,AMD-COL-0032710,sensor_estimate,0.598,train
AMD-COMP-005688,AMD-BIN-0064,AMD-Z-03,Satellite,2025-10-23 12:20:06,2025-10-23,Dry,29.13,35.94,17.48,5.19,3.03,9.23,523.67,AMD-COL-0027101,image_classifier,0.935,train
AMD-COMP-029893,AMD-BIN-0346,AMD-Z-19,Vastral,2025-10-23 12:20:07,2025-10-23,Mixed,7.02,8.77,1.91,1.33,64.26,16.71,125.03,AMD-COL-0140651,sensor_estimate,0.609,train
AMD-COMP-049758,AMD-BIN-0541,AMD-Z-30,Jamalpur,2025-10-23 12:20:13,2025-10-23,Dry,29.13,17.15,0.82,2.86,22.59,27.45,827.24,AMD-COL-0233500,image_classifier,0.821,train
AMD-COMP-026601,AMD-BIN-0306,AMD-Z-17,Isanpur,2025-10-23 12:20:29,2025-10-23,Commercial,10.97,12.44,1.24,2.27,59.46,13.62,79.8,AMD-COL-0125323,manual_audit,0.898,train
AMD-COMP-030206,AMD-BIN-0350,AMD-Z-20,Naroda,2025-10-23 12:20:53,2025-10-23,Mixed,22.78,11.46,7.42,13.05,19.74,25.55,429.55,AMD-COL-0141997,image_classifier,0.74,train
AMD-COMP-009753,AMD-BIN-0104,AMD-Z-05,Prahlad Nagar,2025-10-23 12:20:55,2025-10-23,Mixed,21.8,34.19,4.47,1.32,28.76,9.46,393.17,AMD-COL-0046477,image_classifier,0.795,train
AMD-COMP-032025,AMD-BIN-0364,AMD-Z-20,Naroda,2025-10-23 12:21:30,2025-10-23,Recyclable,36.03,16.59,17.78,17.19,4.17,8.24,50.36,AMD-COL-0150483,manual_audit,0.99,train
AMD-COMP-013692,AMD-BIN-0151,AMD-Z-08,Gota,2025-10-23 12:22:01,2025-10-23,Dry,35.38,21.14,4.2,0.05,15.21,24.02,20.83,AMD-COL-0064921,image_classifier,0.799,train
AMD-COMP-010873,AMD-BIN-0117,AMD-Z-06,Thaltej,2025-10-23 12:22:57,2025-10-23,Organic,4.58,0.05,2.91,0.08,77.06,15.32,62.83,AMD-COL-0051663,manual_audit,0.893,train
AMD-COMP-010696,AMD-BIN-0115,AMD-Z-06,Thaltej,2025-10-23 12:23:55,2025-10-23,Mixed,7.33,9.31,0.05,2.07,65.66,15.58,95.11,AMD-COL-0050857,image_classifier,0.856,train
AMD-COMP-028322,AMD-BIN-0327,AMD-Z-18,Nikol,2025-10-23 12:25:01,2025-10-23,Dry,27.21,20.02,1.98,4.08,18.4,28.31,116.4,AMD-COL-0133429,sensor_estimate,0.627,train
AMD-COMP-018941,AMD-BIN-0213,AMD-Z-11,Maninagar,2025-10-23 12:25:43,2025-10-23,Mixed,8.51,2.0,0.17,2.85,76.91,9.56,1150.29,AMD-COL-0089251,sensor_estimate,0.668,train
AMD-COMP-035830,AMD-BIN-0402,AMD-Z-22,Vatva,2025-10-23 12:25:50,2025-10-23,Recyclable,49.29,8.84,17.12,6.91,6.18,11.66,1022.58,AMD-COL-0168468,image_classifier,0.811,train
AMD-COMP-001435,AMD-BIN-0018,AMD-Z-01,Navrangpura,2025-10-23 12:26:14,2025-10-23,Dry,32.26,28.02,6.66,11.85,6.02,15.19,76.25,AMD-COL-0006863,manual_audit,0.96,train
AMD-COMP-029961,AMD-BIN-0347,AMD-Z-19,Vastral,2025-10-23 12:26:17,2025-10-23,Organic,4.93,1.76,0.05,0.05,86.19,7.02,362.11,AMD-COL-0140991,sensor_estimate,0.785,train
AMD-COMP-007734,AMD-BIN-0082,AMD-Z-04,Bodakdev,2025-10-23 12:26:58,2025-10-23,Organic,20.34,15.18,0.05,3.8,55.42,5.21,986.16,AMD-COL-0036916,sensor_estimate,0.585,train
AMD-COMP-042128,AMD-BIN-0477,AMD-Z-27,CG Road,2025-10-23 12:28:42,2025-10-23,Recyclable,26.18,50.3,3.84,9.17,4.35,6.16,279.35,AMD-COL-0197680,image_classifier,0.917,train
AMD-COMP-034938,AMD-BIN-0394,AMD-Z-22,Vatva,2025-10-23 12:29:27,2025-10-23,Recyclable,20.85,21.47,23.93,12.67,3.66,17.42,507.47,AMD-COL-0164149,sensor_estimate,0.779,train
AMD-COMP-030352,AMD-BIN-0351,AMD-Z-20,Naroda,2025-10-23 12:31:06,2025-10-23,Commercial,13.94,24.7,9.56,6.8,11.17,33.83,175.65,AMD-COL-0142723,image_classifier,0.71,train
AMD-COMP-005924,AMD-BIN-0066,AMD-Z-03,Satellite,2025-10-23 12:32:33,2025-10-23,Commercial,23.45,47.21,1.52,4.44,14.87,8.51,101.22,AMD-COL-0028223,manual_audit,0.939,train
AMD-COMP-003563,AMD-BIN-0043,AMD-Z-02,Vastrapur,2025-10-23 12:32:44,2025-10-23,Commercial,19.77,12.12,2.68,6.06,33.62,25.75,915.26,AMD-COL-0016878,image_classifier,0.766,train
AMD-COMP-037306,AMD-BIN-0422,AMD-Z-23,Ranip,2025-10-23 12:33:02,2025-10-23,Recyclable,39.4,25.23,12.05,0.78,13.94,8.6,180.41,AMD-COL-0175169,sensor_estimate,0.648,train
AMD-COMP-036776,AMD-BIN-0414,AMD-Z-23,Ranip,2025-10-23 12:33:30,2025-10-23,Dry,26.18,16.18,3.42,3.83,24.32,26.07,346.28,AMD-COL-0172710,sensor_estimate,0.639,train
AMD-COMP-015945,AMD-BIN-0184,AMD-Z-10,Motera,2025-10-23 12:33:53,2025-10-23,Mixed,8.42,5.4,5.95,0.05,62.66,17.52,292.4,AMD-COL-0075361,image_classifier,0.871,train
AMD-COMP-011824,AMD-BIN-0130,AMD-Z-07,Bopal,2025-10-23 12:34:01,2025-10-23,Recyclable,48.15,21.47,1.0,3.63,11.67,14.08,51.18,AMD-COL-0056197,sensor_estimate,0.683,train
AMD-COMP-011242,AMD-BIN-0122,AMD-Z-06,Thaltej,2025-10-23 12:34:56,2025-10-23,Dry,25.74,19.05,3.95,5.27,21.35,24.64,81.61,AMD-COL-0053414,image_classifier,0.83,train
AMD-COMP-054372,AMD-BIN-0581,AMD-Z-32,Saraspur,2025-10-23 12:35:48,2025-10-23,Commercial,27.01,20.1,2.82,8.36,23.28,18.43,285.9,AMD-COL-0255370,manual_audit,0.92,train
AMD-COMP-022724,AMD-BIN-0259,AMD-Z-14,Shahibaug,2025-10-23 12:35:51,2025-10-23,Mixed,11.86,12.24,4.12,10.44,50.36,10.98,326.79,AMD-COL-0107334,sensor_estimate,0.817,train
AMD-COMP-032500,AMD-BIN-0368,AMD-Z-20,Naroda,2025-10-23 12:35:51,2025-10-23,Organic,18.31,9.52,1.33,1.03,55.63,14.18,651.59,AMD-COL-0152713,image_classifier,0.837,train
AMD-COMP-043414,AMD-BIN-0490,AMD-Z-27,CG Road,2025-10-23 12:35:54,2025-10-23,Mixed,21.45,18.67,8.49,8.75,33.75,8.89,600.02,AMD-COL-0203390,image_classifier,0.736,train
AMD-COMP-000977,AMD-BIN-0013,AMD-Z-01,Navrangpura,2025-10-23 12:36:47,2025-10-23,Organic,14.38,11.57,2.91,2.18,60.98,7.98,475.41,AMD-COL-0004750,manual_audit,0.94,train
AMD-COMP-000651,AMD-BIN-0009,AMD-Z-01,Navrangpura,2025-10-23 12:36:49,2025-10-23,Commercial,36.09,37.73,3.33,5.89,12.61,4.35,375.32,AMD-COL-0003240,image_classifier,0.766,train
AMD-COMP-027345,AMD-BIN-0315,AMD-Z-18,Nikol,2025-10-23 12:37:09,2025-10-23,Dry,28.55,22.87,5.34,5.28,8.46,29.5,146.8,AMD-COL-0128823,manual_audit,0.894,train
AMD-COMP-002681,AMD-BIN-0030,AMD-Z-02,Vastrapur,2025-10-23 12:37:10,2025-10-23,Recyclable,28.32,18.51,7.16,17.42,19.08,9.51,331.96,AMD-COL-0012821,sensor_estimate,0.784,train
AMD-COMP-032872,AMD-BIN-0372,AMD-Z-21,Odhav,2025-10-23 12:37:13,2025-10-23,Recyclable,34.71,18.38,15.24,15.84,2.8,13.03,471.77,AMD-COL-0154542,image_classifier,0.702,train
AMD-COMP-004849,AMD-BIN-0055,AMD-Z-03,Satellite,2025-10-23 12:37:16,2025-10-23,Dry,20.53,35.41,7.71,10.76,10.29,15.3,316.65,AMD-COL-0022968,image_classifier,0.869,train
AMD-COMP-053307,AMD-BIN-0570,AMD-Z-32,Saraspur,2025-10-23 12:37:20,2025-10-23,Recyclable,33.71,24.52,17.06,10.91,2.67,11.13,427.96,AMD-COL-0250425,manual_audit,0.902,train
